reputation,answers
2266,"[[2, 1, 943]]"
2266,"[[-1, 0, 845]]"
2259,"[[0, 0, 115]]"
2259,"[[0, 0, 277], [0, 0, 120]]"
2259,"[[0, 0, 602], [0, 0, 217], [0, 2, 635], [0, 0, 768]]"
2258,"[[0, 0, 1553], [0, 0, 1763]]"
2258,"[[0, 0, 1302]]"
2257,"[[0, 0, 601]]"
2257,"[[2, 1, 1191]]"
2256,"[[0, 0, 547]]"
2249,"[[0, 6, 170]]"
2247,"[[0, 4, 972], [0, 1, 337]]"
2246,"[[1, 0, 716]]"
2245,"[[1, 0, 1256], [0, 8, 889], [1, 9, 1030], [2, 4, 2461], [1, 0, 382], [1, 2, 825], [0, 2, 736], [2, 0, 548], [1, 0, 702], [0, 0, 757], [0, 2, 857], [2, 0, 553], [1, 7, 1463], [2, 0, 584], [2, 1, 356], [0, 0, 497]]"
2245,"[[0, 0, 295]]"
2245,"[[0, 0, 422]]"
2242,"[[0, 0, 540]]"
2239,"[[0, 0, 603], [1, 1, 634]]"
2238,"[[0, 0, 544]]"
2238,"[[0, 0, 1550]]"
2236,"[[0, 0, 1455]]"
2235,"[[0, 0, 1282]]"
2234,"[[1, 0, 740], [4, 2, 345], [0, 0, 761]]"
2232,"[[0, 0, 2572], [0, 0, 2580], [0, 0, 784], [0, 0, 1066]]"
2232,"[[0, 0, 332]]"
2232,"[[0, 2, 1770], [0, 1, 597], [0, 0, 1524]]"
2229,"[[2, 0, 1481], [1, 5, 1803]]"
2229,"[[1, 1, 1318]]"
2229,"[[0, 0, 549], [0, 0, 332], [1, 2, 3041], [0, 0, 1490]]"
2227,"[[1, 0, 871]]"
2224,"[[2, 0, 1808]]"
2224,"[[0, 1, 1451], [0, 0, 670], [0, 0, 298], [1, 1, 952], [2, 2, 1104], [2, 1, 1009], [0, 0, 331]]"
2224,"[[0, 4, 199], [1, 1, 593], [1, 0, 686], [0, 0, 521], [0, 0, 567]]"
2222,"[[0, 0, 434]]"
2222,"[[0, 0, 895]]"
2221,"[[0, 0, 4720]]"
2220,"[[0, 0, 160]]"
2219,"[[0, 0, 341]]"
2217,"[[0, 0, 895]]"
2216,"[[1, 0, 757], [1, 0, 456], [0, 0, 1346]]"
2214,"[[0, 0, 351], [0, 0, 704]]"
2210,"[[0, 0, 486]]"
2209,"[[0, 0, 662]]"
2209,"[[0, 0, 1927]]"
2208,"[[0, 0, 1294], [1, 3, 670], [-1, 2, 1588]]"
2206,"[[0, 0, 5357]]"
2205,"[[0, 0, 3295]]"
2203,"[[1, 1, 614]]"
2201,"[[0, 0, 587]]"
2200,"[[1, 1, 641]]"
2199,"[[1, 3, 964]]"
2198,"[[0, 0, 3456]]"
2196,"[[0, 0, 86]]"
2194,"[[0, 4, 246]]"
2194,"[[0, 0, 706]]"
2192,"[[0, 0, 506]]"
2190,"[[0, 0, 611]]"
2190,"[[0, 0, 1656], [-1, 3, 405], [-4, 2, 425], [-1, 0, 559], [0, 0, 1145]]"
2189,"[[2, 0, 3198]]"
2185,"[[0, 0, 1245]]"
2183,"[[0, 0, 339], [0, 0, 459]]"
2182,"[[-2, 1, 464]]"
2180,"[[0, 0, 995]]"
2180,"[[0, 6, 33541], [0, 0, 1043]]"
2179,"[[1, 2, 2601]]"
2179,"[[1, 0, 1558], [0, 0, 3128]]"
2178,"[[2, 2, 441]]"
2178,"[[1, 4, 2226], [1, 0, 825]]"
2174,"[[0, 0, 521]]"
2172,"[[1, 0, 281]]"
2164,"[[1, 0, 3293], [1, 2, 6697]]"
2162,"[[0, 0, 808]]"
2159,"[[1, 0, 505], [1, 3, 601], [0, 0, 1276]]"
2157,"[[0, 0, 957]]"
2150,"[[0, 0, 496]]"
2150,"[[2, 0, 834], [1, 1, 330]]"
2149,"[[0, 0, 207]]"
2145,"[[1, 0, 1611], [1, 0, 822], [3, 4, 1743], [0, 0, 1427], [3, 5, 1641], [1, 4, 1796], [0, 1, 2866], [0, 0, 707], [0, 0, 1606], [2, 2, 1493], [2, 2, 1836], [2, 9, 3153]]"
2143,"[[1, 3, 1062], [2, 0, 567]]"
2142,"[[-1, 1, 1299]]"
2142,"[[0, 1, 188], [0, 1, 216]]"
2141,"[[0, 0, 208]]"
2138,"[[1, 1, 2161]]"
2136,"[[0, 0, 188]]"
2133,"[[0, 0, 1117]]"
2132,"[[3, 0, 1898], [2, 0, 1921], [1, 2, 1313]]"
2132,"[[0, 0, 1294]]"
2131,"[[5, 0, 610], [0, 3, 1265], [3, 2, 1940], [1, 2, 1858], [1, 1, 1302]]"
2130,"[[0, 0, 382], [0, 1, 319], [0, 0, 328], [1, 5, 2038], [0, 0, 398], [0, 0, 2251], [0, 0, 948], [0, 0, 2271], [0, 0, 607]]"
2129,"[[1, 1, 1615]]"
2128,"[[1, 1, 1737], [2, 8, 818], [1, 5, 1444], [0, 0, 1399], [4, 2, 1337], [1, 2, 904]]"
2125,"[[0, 0, 518], [1, 0, 605], [0, 2, 444], [2, 3, 363], [0, 2, 931], [0, 0, 921], [0, 0, 532]]"
2123,"[[0, 0, 1345], [1, 0, 808], [0, 4, 650], [0, 0, 944], [1, 3, 2337]]"
2122,"[[0, 0, 176]]"
2122,"[[0, 0, 504], [0, 1, 1094]]"
2122,"[[0, 0, 274]]"
2121,"[[0, 0, 555]]"
2120,"[[0, 12, 1868], [0, 1, 1390], [2, 1, 1462], [1, 0, 7604], [2, 0, 1934], [1, 1, 2804], [1, 0, 2820], [0, 0, 3806], [1, 2, 3663], [1, 1, 2390]]"
2119,"[[2, 0, 547], [0, 4, 6297]]"
2116,"[[0, 0, 930], [0, 0, 1926], [2, 0, 3595]]"
2111,"[[0, 0, 687]]"
2110,"[[0, 0, 1161]]"
2106,"[[0, 0, 281], [0, 0, 502]]"
2106,"[[0, 0, 1809]]"
2105,"[[1, 2, 4943], [1, 0, 837]]"
2099,"[[0, 0, 239], [0, 0, 669]]"
2095,"[[0, 0, 1177]]"
2094,"[[0, 10, 1453], [2, 0, 612]]"
2092,"[[0, 0, 1002]]"
2090,"[[0, 0, 1327]]"
2090,"[[0, 0, 1397]]"
2089,"[[0, 0, 815]]"
2088,"[[1, 1, 255]]"
2087,"[[0, 3, 1940], [0, 0, 310], [0, 0, 371], [0, 0, 1836], [0, 0, 647], [0, 2, 2079], [1, 0, 967], [0, 2, 735], [1, 0, 359]]"
2087,"[[3, 0, 317]]"
2086,"[[1, 4, 2103]]"
2086,"[[0, 0, 343]]"
2085,"[[1, 1, 1569], [0, 0, 426], [1, 0, 344], [1, 4, 337], [4, 0, 338], [0, 1, 1238], [0, 0, 305]]"
2084,"[[1, 0, 527]]"
2081,"[[0, 2, 387], [0, 1, 372], [0, 0, 2391]]"
2079,"[[0, 0, 100]]"
2079,"[[0, 2, 1051], [1, 0, 640]]"
2078,"[[0, 0, 890]]"
2078,"[[0, 0, 606]]"
2078,"[[0, 0, 363], [1, 0, 162], [1, 0, 575], [0, 0, 616], [2, 0, 1517], [0, 0, 3052], [0, 4, 689], [0, 3, 2249], [2, 2, 290], [0, 0, 1776], [0, 0, 898], [1, 0, 2746], [1, 0, 1128], [1, 4, 595], [2, 0, 1213]]"
2074,"[[0, 2, 802]]"
2074,"[[0, 0, 693]]"
2073,"[[1, 2, 1084]]"
2072,"[[0, 0, 761]]"
2070,"[[1, 3, 1063], [0, 0, 5469]]"
2070,"[[0, 0, 1082]]"
2070,"[[0, 2, 710]]"
2068,"[[0, 0, 1503], [0, 6, 728], [1, 0, 329], [1, 0, 345], [3, 3, 885], [0, 0, 719], [0, 4, 144], [0, 0, 453]]"
2066,"[[0, 0, 469]]"
2066,"[[2, 0, 947]]"
2065,"[[2, 1, 466]]"
2063,"[[1, 2, 285]]"
2062,"[[0, 1, 1278], [0, 2, 1055], [0, 0, 642], [0, 1, 1762], [1, 0, 3124], [0, 2, 202], [2, 0, 2509], [2, 3, 549], [2, 0, 1546], [1, 2, 742], [1, 1, 954], [0, 0, 594], [3, 0, 356], [0, 3, 691], [2, 0, 1123], [0, 4, 582], [0, 1, 382], [0, 1, 464], [0, 0, 120], [0, 0, 749]]"
2061,"[[1, 0, 1778], [0, 0, 355], [0, 2, 1878]]"
2059,"[[0, 0, 428]]"
2059,"[[0, 0, 325]]"
2059,"[[2, 0, 1508], [0, 2, 1826], [1, 8, 1863], [1, 3, 2581], [1, 0, 1499], [0, 0, 1305], [0, 0, 7067], [2, 0, 2366], [1, 8, 1827], [1, 0, 1469], [1, 0, 2141], [1, 0, 1558], [0, 0, 1656], [0, 2, 2293], [0, 0, 1116], [0, 3, 2497], [0, 0, 2714], [-1, 0, 1045]]"
2058,"[[1, 0, 3739]]"
2057,"[[0, 0, 448]]"
2056,"[[0, 0, 1847]]"
2054,"[[0, 0, 529]]"
2053,"[[1, 0, 1963], [0, 0, 745], [1, 2, 1198], [1, 0, 546], [0, 0, 565]]"
2053,"[[0, 1, 808]]"
2052,"[[2, 7, 369]]"
2051,"[[0, 0, 4197], [0, 0, 1246]]"
2050,"[[1, 1, 1337], [0, 0, 570]]"
2048,"[[0, 0, 1150]]"
2046,"[[0, 0, 1052]]"
2046,"[[1, 3, 1911]]"
2045,"[[0, 0, 116]]"
2044,"[[1, 4, 1517], [0, 1, 337], [1, 1, 1103]]"
2043,"[[0, 1, 1930], [0, 0, 1137], [0, 1, 9069], [0, 7, 2384]]"
2043,"[[0, 2, 2075], [0, 0, 235], [0, 0, 1007], [0, 0, 1020], [2, 0, 1454]]"
2042,"[[2, 0, 4057], [0, 2, 681], [0, 0, 1225]]"
2042,"[[1, 0, 277]]"
2041,"[[0, 0, 713], [0, 2, 300], [0, 1, 1162], [0, 0, 642], [0, 7, 1868], [0, 0, 857], [1, 2, 1754], [1, 0, 3347], [0, 0, 1161]]"
2036,"[[0, 0, 480]]"
2033,"[[0, 0, 560]]"
2030,"[[0, 0, 890]]"
2030,"[[2, 2, 5932], [1, 0, 907]]"
2030,"[[1, 0, 4299], [3, 0, 546], [2, 0, 2902], [3, 0, 1439], [4, 0, 1225], [2, 0, 2617]]"
2028,"[[0, 0, 2692]]"
2027,"[[3, 5, 1264]]"
2026,"[[3, 2, 1630], [2, 2, 1446], [1, 1, 1256], [1, 2, 367], [2, 0, 1948], [2, 5, 1992], [3, 10, 1652], [2, 4, 1322], [3, 0, 1013], [3, 2, 907], [2, 0, 985], [1, 0, 1160], [2, 1, 2344], [0, 0, 730], [1, 1, 827]]"
2025,"[[0, 0, 1306]]"
2025,"[[0, 0, 1269]]"
2024,"[[1, 1, 1858]]"
2024,"[[0, 0, 393], [0, 0, 568]]"
2022,"[[0, 0, 222]]"
2020,"[[0, 0, 856], [1, 0, 614]]"
2020,"[[5, 3, 875], [0, 0, 1034], [0, 0, 1174], [1, 0, 443], [2, 0, 868], [0, 0, 369], [1, 0, 459]]"
2019,"[[1, 0, 1973], [0, 0, 1463], [0, 0, 227], [0, 0, 4189], [0, 0, 2259], [0, 4, 800], [0, 0, 904], [1, 0, 5558], [0, 0, 1863], [1, 0, 218], [0, 0, 842], [4, 0, 1240], [0, 0, 2662], [1, 0, 4547], [0, 0, 3188], [1, 0, 3201], [1, 0, 2629], [0, 1, 2059], [0, 0, 4070], [0, 0, 4402], [0, 0, 1353], [0, 0, 7835], [0, 0, 2892]]"
2019,"[[1, 0, 628]]"
2017,"[[0, 0, 2018]]"
2015,"[[2, 0, 767], [5, 0, 1437]]"
2015,"[[0, 2, 1188]]"
2012,"[[0, 0, 1876]]"
2011,"[[1, 0, 589], [0, 1, 417]]"
2010,"[[3, 0, 1553], [1, 0, 799], [0, 2, 124]]"
2008,"[[1, 0, 1917], [1, 0, 2429], [0, 2, 426], [0, 0, 1427], [0, 0, 1346], [1, 0, 4355], [1, 0, 728], [1, 3, 1067], [1, 1, 837], [0, 4, 632]]"
2005,"[[0, 0, 759]]"
2005,"[[0, 0, 799]]"
2004,"[[1, 0, 655]]"
2003,"[[0, 1, 341], [0, 0, 289], [0, 0, 682], [1, 6, 1174], [0, 0, 1027], [1, 0, 1153], [0, 0, 396], [0, 1, 281], [3, 0, 271], [1, 0, 828], [0, 1, 391], [0, 1, 1187], [0, 2, 1678], [1, 0, 678], [0, 1, 69], [0, 4, 326], [-1, 0, 372], [0, 1, 819], [0, 0, 247], [0, 1, 443], [0, 0, 317], [0, 0, 549], [0, 4, 215], [1, 4, 2676], [2, 1, 1845], [0, 0, 371], [0, 0, 651], [0, 7, 750], [2, 6, 761], [0, 0, 1685], [-1, 2, 360], [0, 0, 362], [0, 1, 130], [0, 1, 1298], [0, 0, 1408], [2, 1, 354], [0, 0, 709], [0, 0, 308], [0, 3, 358], [0, 0, 447], [1, 0, 305]]"
2003,"[[1, 0, 986]]"
2003,"[[0, 0, 1592]]"
2003,"[[0, 0, 481], [0, 0, 1289], [0, 0, 508], [1, 0, 1105]]"
2003,"[[0, 0, 500]]"
2002,"[[0, 0, 17724], [0, 2, 343], [0, 0, 1659], [0, 5, 5899]]"
2000,"[[2, 0, 100]]"
1998,"[[1, 0, 2785], [1, 0, 567]]"
1998,"[[0, 2, 557]]"
1997,"[[0, 0, 365], [0, 0, 754]]"
1997,"[[0, 0, 4688]]"
1996,"[[0, 0, 1369]]"
1996,"[[2, 2, 612]]"
1995,"[[0, 0, 411]]"
1993,"[[1, 0, 2796], [3, 0, 451], [0, 1, 406], [0, 0, 1263]]"
1993,"[[0, 0, 551], [0, 0, 697]]"
1992,"[[0, 0, 1240], [0, 0, 1025], [0, 0, 588]]"
1992,"[[2, 0, 1032]]"
1992,"[[1, 0, 302]]"
1987,"[[0, 0, 1410], [0, 0, 864], [0, 0, 594], [0, 3, 589], [0, 3, 1235], [0, 0, 1214], [1, 2, 810]]"
1985,"[[1, 2, 725]]"
1984,"[[0, 0, 324]]"
1983,"[[0, 4, 632], [2, 0, 5481]]"
1980,"[[0, 1, 171], [0, 0, 381], [1, 0, 258]]"
1980,"[[0, 1, 55]]"
1976,"[[1, 0, 427], [1, 0, 807]]"
1971,"[[1, 1, 1412], [1, 5, 1100], [1, 0, 1671]]"
1970,"[[0, 0, 361], [0, 0, 746], [0, 0, 1973]]"
1970,"[[0, 0, 343]]"
1966,"[[0, 0, 1024]]"
1965,"[[1, 0, 871], [1, 1, 5265]]"
1965,"[[0, 1, 573]]"
1964,"[[1, 2, 475]]"
1964,"[[1, 0, 2450], [3, 0, 986]]"
1962,"[[0, 0, 875], [0, 2, 933]]"
1958,"[[0, 0, 752], [0, 0, 683], [0, 0, 1360], [0, 0, 1120], [0, 0, 1396], [1, 0, 788], [0, 0, 308]]"
1957,"[[0, 0, 332]]"
1957,"[[0, 0, 1204]]"
1956,"[[0, 1, 736], [0, 1, 279]]"
1954,"[[1, 0, 332], [0, 0, 473]]"
1952,"[[0, 0, 1177]]"
1952,"[[1, 0, 2806], [0, 0, 2153], [1, 0, 496], [0, 0, 2587], [0, 0, 2762], [1, 0, 1390], [2, 0, 2950], [1, 0, 1582], [0, 0, 5564], [1, 0, 4342], [0, 0, 2936], [0, 1, 1235], [0, 4, 4941], [2, 4, 3421], [1, 0, 3237], [0, 0, 10853], [4, 2, 1501], [1, 0, 4660], [2, 0, 816], [0, 0, 2740], [4, 1, 1476], [1, 1, 936], [2, 5, 1285], [1, 1, 1665], [2, 1, 1484], [2, 0, 4262], [0, 0, 943], [0, 0, 2552], [1, 0, 1350], [1, 4, 4730], [0, 6, 6819], [1, 1, 1868], [1, 0, 2779], [1, 0, 3344]]"
1952,"[[1, 0, 1599], [2, 0, 690]]"
1950,"[[1, 0, 1119], [0, 0, 4365], [1, 1, 361]]"
1950,"[[0, 0, 393]]"
1948,"[[0, 0, 4485]]"
1948,"[[0, 0, 1057]]"
1946,"[[1, 8, 1855]]"
1946,"[[-1, 0, 579]]"
1945,"[[0, 0, 609]]"
1945,"[[1, 0, 994]]"
1944,"[[0, 0, 1808], [0, 0, 328]]"
1943,"[[0, 0, 390]]"
1940,"[[1, 2, 736], [0, 0, 999], [1, 0, 1307]]"
1940,"[[0, 0, 95]]"
1939,"[[0, 0, 1085], [2, 4, 993]]"
1937,"[[0, 0, 972], [2, 0, 1770]]"
1936,"[[0, 0, 450]]"
1935,"[[0, 0, 440]]"
1932,"[[0, 0, 1674]]"
1932,"[[0, 0, 927]]"
1931,"[[0, 1, 3929]]"
1931,"[[0, 0, 73]]"
1931,"[[0, 0, 938]]"
1931,"[[1, 0, 591]]"
1929,"[[0, 0, 287]]"
1928,"[[1, 3, 1284]]"
1928,"[[0, 0, 536]]"
1927,"[[0, 0, 603]]"
1926,"[[0, 0, 1184], [0, 1, 1176]]"
1924,"[[0, 0, 824]]"
1924,"[[1, 2, 963], [0, 0, 639]]"
1922,"[[1, 0, 220]]"
1922,"[[0, 0, 1632], [1, 0, 1496], [0, 1, 838], [1, 0, 1434], [0, 0, 1716], [1, 0, 719], [0, 0, 1974], [-1, 1, 1213], [-3, 2, 1479], [0, 1, 1748], [0, 0, 457], [0, 1, 1414], [0, 1, 960], [0, 0, 897], [0, 0, 833], [0, 1, 1520], [0, 0, 1449], [1, 0, 1399], [0, 1, 880], [-4, 1, 1607], [0, 3, 1713], [0, 0, 1820]]"
1922,"[[0, 0, 1221]]"
1922,"[[0, 2, 1901], [0, 0, 1413], [0, 0, 1732], [0, 0, 2264], [0, 1, 2428], [1, 3, 2555], [0, 3, 1864], [0, 0, 1621], [0, 1, 1921], [0, 0, 1994], [0, 2, 1779], [0, 0, 2225], [0, 2, 1796]]"
1921,"[[0, 0, 640]]"
1918,"[[1, 2, 3409], [0, 0, 1511]]"
1917,"[[0, 0, 4882]]"
1911,"[[0, 0, 240]]"
1910,"[[0, 0, 492], [0, 0, 698], [0, 0, 1512], [0, 0, 1793], [0, 0, 2113]]"
1910,"[[1, 0, 900], [0, 0, 733]]"
1907,"[[0, 0, 133]]"
1906,"[[0, 0, 562]]"
1906,"[[1, 2, 1549], [1, 0, 1150], [0, 4, 2099], [0, 0, 10660]]"
1906,"[[0, 4, 1002], [1, 0, 1552], [2, 0, 451], [0, 0, 3103], [0, 1, 6539], [1, 4, 1583], [0, 2, 881], [0, 11, 5261], [0, 0, 5508], [0, 2, 489], [0, 0, 618], [0, 0, 475], [0, 0, 187], [1, 0, 1145], [1, 3, 1638], [0, 0, 623], [0, 7, 1786], [1, 0, 1381], [0, 3, 2015], [1, 4, 1598], [0, 0, 590], [0, 0, 1787], [0, 0, 1814], [1, 0, 447], [1, 1, 7511], [0, 3, 971], [0, 0, 1107], [0, 0, 912], [1, 1, 1854], [1, 0, 1409], [0, 0, 761], [0, 0, 2450], [0, 0, 443], [0, 0, 2403]]"
1904,"[[2, 1, 522], [1, 0, 4251], [0, 3, 4394], [1, 2, 2667]]"
1901,"[[1, 2, 540], [0, 6, 756], [0, 0, 255], [0, 0, 437], [0, 0, 335], [2, 3, 1068], [1, 4, 1019], [1, 0, 345], [1, 0, 398], [1, 2, 2227], [0, 4, 1740], [0, 0, 752], [0, 0, 679], [0, 1, 246], [0, 0, 829], [0, 0, 644], [0, 0, 226]]"
1899,"[[0, 0, 166]]"
1897,"[[0, 0, 924], [0, 1, 830], [0, 1, 251], [2, 0, 656], [0, 0, 456]]"
1892,"[[0, 0, 525], [0, 10, 2241]]"
1889,"[[0, 0, 1433]]"
1888,"[[0, 1, 502], [1, 1, 1711]]"
1887,"[[0, 1, 169]]"
1886,"[[1, 0, 93], [1, 0, 902], [0, 0, 795], [0, 0, 609]]"
1884,"[[0, 0, 1750], [1, 0, 838], [0, 0, 3045]]"
1883,"[[0, 0, 792]]"
1881,"[[0, 2, 1513], [1, 4, 126], [0, 2, 2475], [0, 0, 1702]]"
1880,"[[1, 0, 1859]]"
1880,"[[1, 1, 324]]"
1879,"[[0, 3, 2634]]"
1875,"[[0, 2, 849]]"
1874,"[[0, 0, 3416]]"
1872,"[[0, 2, 609], [0, 0, 2955]]"
1871,"[[1, 0, 594]]"
1870,"[[0, 11, 657]]"
1869,"[[0, 0, 370]]"
1869,"[[1, 4, 1126], [1, 0, 2160], [1, 0, 961], [0, 2, 814]]"
1868,"[[0, 0, 280]]"
1867,"[[0, 0, 1346], [0, 0, 2105], [0, 0, 579]]"
1862,"[[-2, 0, 45]]"
1861,"[[0, 1, 408]]"
1861,"[[1, 2, 1266]]"
1860,"[[0, 2, 620]]"
1860,"[[1, 0, 222], [1, 1, 369], [0, 3, 654], [0, 9, 507]]"
1857,"[[0, 4, 742], [0, 3, 470], [0, 0, 826], [-1, 0, 977], [0, 0, 881], [1, 0, 1728]]"
1855,"[[2, 2, 1049]]"
1855,"[[1, 1, 2077]]"
1855,"[[0, 1, 890]]"
1852,"[[0, 0, 877]]"
1851,"[[0, 0, 329]]"
1851,"[[1, 3, 923]]"
1849,"[[1, 1, 742], [1, 10, 1683], [0, 0, 1953], [0, 1, 1214], [0, 0, 1387], [0, 1, 1354], [0, 0, 932], [1, 1, 1018], [0, 1, 621], [0, 0, 599], [0, 0, 790], [0, 0, 1596]]"
1846,"[[4, 1, 1958], [2, 1, 1138]]"
1843,"[[0, 0, 267]]"
1841,"[[0, 0, 113]]"
1840,"[[0, 0, 168]]"
1838,"[[1, 3, 2431], [1, 1, 263], [1, 6, 2281], [2, 1, 773], [0, 1, 563], [2, 2, 913], [0, 0, 403], [0, 0, 525], [0, 0, 511], [0, 1, 655], [0, 0, 284], [2, 2, 118], [0, 0, 931], [2, 0, 900], [2, 0, 933], [1, 0, 66], [1, 0, 1216], [1, 0, 74], [2, 0, 317], [1, 2, 1081], [0, 0, 1142], [0, 0, 839], [1, 1, 338], [1, 2, 631], [0, 2, 884], [0, 0, 814], [0, 0, 438], [3, 0, 866], [1, 10, 628], [0, 0, 1029], [2, 1, 469], [0, 2, 173], [1, 0, 1380]]"
1838,"[[0, 1, 118]]"
1836,"[[1, 0, 570], [1, 0, 270], [1, 0, 1793], [5, 0, 2378], [1, 0, 1269], [5, 1, 1508], [0, 0, 199], [0, 7, 126], [0, 0, 291], [1, 3, 4442], [1, 1, 420], [3, 0, 2029], [1, 0, 184], [1, 6, 3146], [0, 0, 487], [4, 0, 7831], [0, 0, 2919], [0, 2, 2613], [1, 0, 8086], [-1, 0, 276], [0, 0, 4098], [0, 3, 1173], [0, 0, 341], [1, 0, 7898], [1, 0, 690], [1, 3, 553], [0, 0, 3668], [0, 2, 1981], [2, 3, 624], [0, 5, 2570], [0, 0, 2315], [0, 6, 2994], [0, 0, 5863], [1, 2, 4931], [0, 0, 1392], [0, 2, 2070]]"
1835,"[[1, 3, 360]]"
1832,"[[0, 0, 242]]"
1830,"[[0, 2, 1274]]"
1829,"[[0, 3, 1837], [0, 0, 212]]"
1827,"[[0, 0, 206]]"
1825,"[[0, 3, 1492], [0, 0, 709], [0, 1, 893], [1, 0, 547], [1, 0, 1978], [0, 0, 798], [1, 0, 894], [0, 0, 515], [0, 0, 547], [3, 3, 1241], [0, 1, 328], [0, 0, 786], [2, 0, 355], [0, 0, 2048], [1, 0, 808], [0, 0, 623], [1, 0, 1294]]"
1824,"[[0, 0, 386]]"
1821,"[[0, 3, 2309]]"
1819,"[[-1, 0, 1468], [1, 0, 288]]"
1819,"[[0, 0, 212]]"
1818,"[[1, 0, 1164]]"
1817,"[[0, 0, 168]]"
1816,"[[1, 1, 3520], [0, 2, 2821], [0, 0, 839], [0, 0, 2651], [1, 0, 2076], [0, 0, 1629], [0, 0, 1466], [0, 1, 514]]"
1815,"[[0, 0, 816], [0, 0, 363], [0, 0, 622]]"
1814,"[[0, 0, 1500], [2, 2, 2231], [0, 2, 3428], [0, 0, 1851], [1, 6, 2325], [0, 0, 1019], [0, 0, 8101], [0, 1, 2674], [1, 0, 3131], [0, 1, 2487], [1, 0, 6989], [1, 2, 4175], [1, 1, 7137], [1, 2, 2637], [0, 3, 9971], [0, 0, 6402], [1, 0, 447], [0, 4, 12069], [1, 0, 2978], [0, 2, 13274], [0, 3, 3749], [0, 2, 13284], [0, 0, 702]]"
1813,"[[0, 0, 425]]"
1812,"[[1, 0, 512]]"
1812,"[[0, 1, 82]]"
1811,"[[0, 5, 1987]]"
1811,"[[0, 3, 472], [0, 0, 694], [1, 1, 297]]"
1810,"[[1, 0, 685], [1, 0, 587], [0, 0, 586], [0, 2, 1346]]"
1806,"[[0, 0, 187]]"
1805,"[[0, 1, 1702], [1, 0, 1426]]"
1804,"[[0, 0, 673]]"
1803,"[[0, 0, 641]]"
1802,"[[0, 2, 139]]"
1801,"[[0, 0, 370]]"
1801,"[[0, 0, 901], [1, 0, 505]]"
1801,"[[0, 0, 422], [0, 0, 274]]"
1800,"[[0, 0, 701]]"
1799,"[[0, 0, 358]]"
1797,"[[2, 0, 1957]]"
1794,"[[0, 0, 1287]]"
1792,"[[1, 0, 402]]"
1792,"[[-1, 2, 299]]"
1790,"[[0, 0, 2794], [0, 0, 1135], [1, 2, 1823], [0, 0, 449], [0, 0, 1418]]"
1790,"[[0, 0, 294]]"
1788,"[[0, 0, 1287], [0, 0, 1860]]"
1788,"[[1, 0, 463]]"
1786,"[[2, 3, 741], [1, 0, 233], [0, 0, 1235], [1, 1, 953], [1, 0, 1111], [1, 3, 1699], [1, 0, 1235], [0, 0, 276], [0, 2, 900], [0, 2, 1009], [2, 0, 1039], [0, 0, 678], [1, 0, 691], [0, 1, 1567], [2, 0, 1276], [0, 3, 1448], [2, 1, 1848], [2, 2, 1367], [0, 0, 980], [-1, 1, 787], [0, 4, 80], [1, 10, 1213], [1, 9, 3266], [0, 0, 785], [0, 4, 988], [0, 1, 803], [1, 0, 1133], [1, 3, 1876], [1, 0, 1167], [0, 0, 871], [1, 1, 2952], [1, 0, 1617], [1, 1, 1642], [0, 0, 301], [0, 3, 880], [0, 0, 1133], [2, 2, 1724], [0, 0, 1537], [1, 0, 918], [0, 2, 1393], [0, 0, 1057]]"
1786,"[[2, 0, 214], [1, 0, 2191], [0, 1, 1615], [2, 1, 1514]]"
1785,"[[3, 0, 415], [0, 16, 511], [0, 1, 560], [0, 1, 279], [0, 3, 376], [0, 9, 634], [0, 0, 634], [0, 0, 402], [0, 2, 346], [1, 9, 1386], [0, 0, 247], [1, 2, 481], [0, 20, 644], [0, 0, 325], [1, 0, 130], [0, 9, 728], [0, 1, 538]]"
1783,"[[1, 1, 730]]"
1782,"[[2, 0, 1005], [3, 1, 724]]"
1781,"[[0, 0, 750]]"
1781,"[[0, 0, 442]]"
1781,"[[0, 0, 313]]"
1780,"[[2, 0, 792], [0, 0, 1659]]"
1779,"[[0, 0, 328], [0, 2, 944]]"
1776,"[[0, 0, 928]]"
1775,"[[0, 2, 151]]"
1775,"[[0, 0, 359]]"
1774,"[[0, 0, 365]]"
1773,"[[0, 0, 1194]]"
1773,"[[0, 0, 4854], [0, 0, 2576], [1, 0, 836], [2, 3, 1964]]"
1773,"[[0, 0, 724]]"
1771,"[[0, 0, 547]]"
1769,"[[2, 1, 2191], [0, 0, 1509], [0, 0, 3025], [0, 0, 1130]]"
1769,"[[0, 0, 402]]"
1767,"[[0, 0, 290], [0, 0, 507]]"
1766,"[[0, 0, 454]]"
1765,"[[1, 1, 1386]]"
1765,"[[0, 0, 286]]"
1763,"[[0, 0, 283], [2, 1, 1396], [0, 0, 1773]]"
1763,"[[0, 0, 297]]"
1762,"[[0, 15, 3645], [1, 1, 245], [0, 0, 668], [0, 0, 4333], [0, 0, 231], [0, 0, 1533], [0, 0, 1216], [0, 2, 299], [0, 0, 296]]"
1761,"[[0, 0, 183]]"
1761,"[[0, 0, 398], [0, 1, 411], [1, 0, 2380], [1, 1, 306]]"
1759,"[[0, 0, 729]]"
1759,"[[0, 2, 559], [0, 0, 583], [0, 2, 605], [0, 0, 209], [0, 0, 334], [0, 0, 934], [0, 0, 678], [1, 1, 859]]"
